timestamp,node_id,event,num_cores,num_free_cores,num_utilized_cores
1748486091,n80,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n85,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n86,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n87,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n88,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n93,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n94,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n95,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n96,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n97,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n98,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n99,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n100,NODE_OCCUPATION_CHANGED,18,18,0
1748486091,n101,NODE_OCCUPATION_CHANGED,18,18,0
1748486094,n34,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n35,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n36,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n37,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n38,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n39,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n40,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n41,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n42,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n43,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n44,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n45,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n46,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n47,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n80,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n85,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n86,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n87,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n88,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n93,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n94,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n95,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n96,NODE_OCCUPATION_CHANGED,18,2,16
1748486094,n97,NODE_OCCUPATION_CHANGED,18,2,16
1748486150,n81,NODE_OCCUPATION_CHANGED,18,18,0
1748486150,n82,NODE_OCCUPATION_CHANGED,18,18,0
1748486150,n83,NODE_OCCUPATION_CHANGED,18,18,0
